"freq_bins_smooth","mean_spec","sem_upper","sem_lower"
0.252457865168539,-0.0184115374613654,0.00808114329595152,-0.0449042182186822
0.253160112359551,-0.019492435153932,0.00724312108587007,-0.0462279913937342
0.253862359550562,-0.0189063731075735,0.00659463874536225,-0.0444073849605092
0.254564606741573,-0.0193209708606761,0.00574091402111179,-0.044382855742464
0.255266853932584,-0.0183520044449421,0.00674147234354017,-0.0434454812334243
0.255969101123595,-0.0213769739537726,0.00464753311144381,-0.047401481018989
0.256671348314607,-0.0362561775123072,-0.00871971144270183,-0.0637926435819126
0.257373595505618,-0.0344824976398373,-0.00720795406327666,-0.0617570412163979
0.258075842696629,-0.0343729051198955,-0.00637748174357329,-0.0623683284962178
0.25877808988764,-0.0323355539463378,-0.00541514033055214,-0.0592559675621234
0.259480337078652,-0.0325359209109181,-0.0053634448811275,-0.0597083969407087
0.260182584269663,-0.0331519027210701,-0.00738848243037491,-0.0589153230117652
0.260884831460674,-0.0247259138551746,0.00107717672181963,-0.0505290044321689
0.261587078651685,-0.0259031247135251,-0.000163145670589285,-0.051643103756461
0.262289325842697,-0.0216984173114569,0.00329637329518381,-0.0466932079180975
0.262991573033708,-0.0342654118003261,-0.0079682679692246,-0.0605625556314275
0.263693820224719,-0.0287735060444096,-0.0034808178987927,-0.0540661941900265
0.26439606741573,-0.0281214458848339,-0.00467810102318696,-0.0515647907464808
0.265098314606742,-0.0333054358864684,-0.0073293293816367,-0.0592815423913
0.265800561797753,-0.0397340480007633,-0.013660857746225,-0.0658072382553016
0.266502808988764,-0.0313614229309816,-0.0054645837224617,-0.0572582621395014
0.267205056179775,-0.0285431262335457,-0.00386610916624696,-0.0532201433008445
0.267907303370786,-0.0285090740284123,-0.00320556368995197,-0.0538125843668727
0.268609550561798,-0.0306773034977432,-0.00504521071962941,-0.0563093962758571
0.269311797752809,-0.0299387243763638,-0.00314008096137105,-0.0567373677913567
0.27001404494382,-0.0220678955283137,0.00401108173073085,-0.0481468727873583
0.270716292134831,-0.0231390368333429,0.00283043889675706,-0.0491085125634429
0.271418539325843,-0.0191991094975176,0.00845432144540767,-0.0468525404404429
0.272120786516854,-0.0267526942476102,7.45853381228304e-05,-0.0535799738333433
0.272823033707865,-0.0243476923947699,0.00237867990793957,-0.0510740646974794
0.273525280898876,-0.0300020817275732,-0.0024755904987858,-0.0575285729563605
0.274227528089888,-0.0387167735698772,-0.0116200246739557,-0.0658135224657987
0.274929775280899,-0.0307753405317018,-0.00550981698472417,-0.0560408640786795
